query,docid,name,description,agent_1_rating,agent_2_rating,agent_3_rating,final_rating
iphone,3797306,Holder (iPhone / iPod),,0,0,2,0
iphone,2048598,DLM63090 For iPhone 3G SlimShell,,0,0,2,2
iphone,4606045,PowerBolt™ Micro Car Charger,,0,0,0,0
iphone,1658768,VentMount DLA40110/10,,0,0,2,2
iphone,2048562,SlimShell DLM63086/10,,0,0,3,0
iphone,3613408,iPhone 3G & 3G[S] Treadz,,0,0,3,0
iphone,2048544,HybridShell DLM63074/10,,0,0,3,0
iphone,2048590,VideoShell DLM63078/10,,0,0,2,2
iphone,1857711,L10a Tip for Apple iPod and iPhone 3G,,0,0,2,0
iphone,3658055,Speaker Dock SBD8100/10,,0,0,0,0
iphone,3782115,PowerPack DLM97469/17,,0,0,2,0
iphone,2103368,DLA40110 For iPhone 3G Vent mount,,0,0,2,0
iphone,3842754,Silicone case DLM69012/17,,0,0,2,0
iphone,79524888,ClearCase iPhone XR,,0,0,2,0
iphone,4597404,DS1100/12,,0,0,2,0
iphone,3860659,Headset for iPhone with remote and mic SHH9756/00,,0,0,2,0
iphone,3782112,Screen protectors DLA67068/17,,0,0,2,2
iphone,2119616,DCM250  Docking Entertainment System,,0,0,2,0
iphone,3931197,Leatherette hard case DLM1310/10,,0,0,2,0
iphone,3924007,Hard-shell case DLM1306/17,,0,0,0,0
iphone,3714768,Micro Hi-Fi System DCM278/37,,0,0,2,0
iphone,3879281,Camera Battery Charger with USB Charger,,0,0,0,0
iphone,4597411,DCM292/12,,0,0,2,0
iphone,3639915,DCM278/12,,0,0,2,0
iphone,78681243,102216,,0,0,0,0
iphone,78681240,102186,,0,0,0,0
iphone,78805348,102230,,0,0,0,0
iphone,78860414,"Wireless Car Charger - 15W, USB-C, Qi Compliant, Apple/Samsung, Windshield/Dash/Vent Phone Holder",,0,0,0,0
tv,3484744,Universal remote control SRP2008B/86,,0,0,2,0
tv,79064332,AN-GXDV77,,0,0,2,0
tv,79064331,AN-GXDV55,,0,0,2,0
tv,79064330,AN-GXDV65,,0,0,2,0
tv,77386684,Height Adjustable TV Cart,,0,0,2,0
tv,3340102,Universal remote control SRT9320/27,,0,0,0,0
tv,1540007,"TV/Monitor Wall Mount (2 pivots & tiltable) for 32""-60"" Screen - Silver",,0,0,3,0
tv,2054249,flat screen wall mount,,0,0,3,0
tv,1946149,Micro-Adjustable Fixed Wall Mount,,0,0,0,0
tv,78322818,Hairvibes,,0,0,0,0
tv,349642,mobile work station,,0,0,0,0
tv,4548297,PC TV Converter,,0,0,2,0
tv,2103399,SRU2104S Big button Universal remote control,,0,0,0,0
tv,4140172,M VESA Wallmount I Black 50x50 75x75 100x100,,0,0,0,0
tv,3946844,Universal remote control SRP2003/27,,0,2,0,0
tv,4142608,M Universal Wallmount Super Slim Black Small,,0,0,0,0
tv,3997983,M Universal Wallmount Black Small,,0,0,0,0
tv,3946841,Universal remote control SRU5107WM/17,,0,0,0,0
tv,474737,Indoor Corded TV Headphone SHP1800/00,,0,0,2,0
tv,3997994,M VESA Flexarm 360 III Silver 75 100 200,,0,2,0,0
tv,463092,medical flat screen wall mount,,0,0,0,0
tv,4140173,M VESA Wallmount III Black 75 100 200x100 200x200,,0,0,0,0
tv,3997987,M Universal Wallmount Black Large,,0,0,1,0
tv,3993695,Universal remote control SRP4004/27,,0,2,0,0
tv,2806049,"22PFL3504D 22"" class digital TV LCD TV",,3,3,3,3
tv,2806068,"19PFL3504D 19"" class digital TV LCD TV",,3,3,3,3
tv,3998012,M VESA Flexarm 360 III Black 75 100 200,,0,2,0,0
tv,3997996,M VESA Flexarm 360 II Black 75 100 200,,0,0,0,0
tv,3997995,M VESA Flexarm 360 I Black 75 100 200,,0,0,0,0
tv,3915822,Portable TV PVD700/37,,3,2,3,3
tv,3891942,Portable TV PVD900/37,,3,3,3,3
tv,500583,LC-20SD4E,,3,3,3,3
tv,701920,CAB-HD15-TVF,,0,0,0,0
tv,3714767,SRP5004/53,,0,0,0,0
tv,886887,Digital Terrestrial Receiver DTR2520/05,,0,0,0,0
tv,474739,SHP2500/00,,0,2,0,0
tv,94305,flat screen wall mount,,0,0,0,0
tv,78684829,Love&Care,,0,0,0,0
tv,94328,flat screen wall mount,,0,0,2,0
tv,2679042,"32PFL6704D 32"" class Full HD 1080p digital TV LCD TV",,3,3,3,3
iphone 7,78872377,Wembley Palette,,0,2,1,2
iphone 7,78872339,Wembley Palette,,0,1,2,0
iphone 7,78872369,Wembley Palette,,0,3,1,0
iphone 7,78872349,Wembley Palette,,0,0,1,0
iphone 7,78872364,Wembley Palette,,0,2,1,2
iphone x,3591851,Docking Entertainment System DC320/37,,0,0,0,0
iphone x,3537784,Docking Entertainment System DC315/37,,0,0,0,0
iphone x,4597426,DLM2235/10,,0,0,0,0
iphone x,4597445,Cube micro music system DCM109/37,,0,0,0,0
iphone x,3782115,PowerPack DLM97469/17,,0,0,0,0
iphone x,3714768,Micro Hi-Fi System DCM278/37,,0,0,0,0
iphone x,2119616,DCM250  Docking Entertainment System,,0,0,0,0
iphone x,3931197,Leatherette hard case DLM1310/10,,0,0,0,0
iphone x,3924007,Hard-shell case DLM1306/17,,0,0,0,0
iphone x,3879281,Camera Battery Charger with USB Charger,,0,0,0,0
iphone x,78681243,102216,,0,0,0,0
iphone x,78681240,102186,,0,0,0,0
iphone x,78805348,102230,,0,0,0,0
iphone x,78860414,"Wireless Car Charger - 15W, USB-C, Qi Compliant, Apple/Samsung, Windshield/Dash/Vent Phone Holder",,0,0,2,0
bluetooth headphones,490765,iPAQ Bluetooth Stereo Headphones,,0,3,3,3
bluetooth headphones,1578266,SHB1100  Bluetooth stereo headset,,0,1,1,1
bluetooth headphones,465394,"iPAQ hx2490 Pocket PC Intel 520MHz 64 M 3.5"" QVGA TFT 240x320 W Mobile™ 5.0 Premium Edition",,0,0,0,0
bluetooth headphones,560439,iPAQ rx5720 Travel Companion,,0,0,0,0
bluetooth headphones,653662,"iPAQ rw6815 Personal Messenger 64 M 2.7"" TFT W Mobile™ 5.0 Professional",,0,0,0,0
bluetooth headphones,682877,"iPAQ hx2190 Pocket PC Intel 312MHz 64 M 3.5"" QVGA TFT 240x320 W Mobile™ 5.0 Premium Edition",,0,0,0,0
bluetooth headphones,1311676,iPAQ 214 Enterprise Handheld,,0,0,0,0
bluetooth headphones,1311675,iPAQ 114 Classic Handheld,,0,0,0,0
bluetooth headphones,1368280,iPAQ 214 Enterprise Handheld,,0,0,0,0
bluetooth headphones,1352743,iPAQ 114 Classic Handheld,,0,0,0,0
bluetooth headphones,1905214,iPAQ Data Messenger,,0,0,0,0
bluetooth headphones,1709725,EliteBook 6930p Notebook PC,,0,0,0,0
bluetooth headphones,560348,Compaq nc6400 Business Notebook PC,,0,0,0,0
bluetooth headphones,1893702,EliteBook 6930p Notebook PC (ENERGY STAR),,0,0,0,0
bluetooth headphones,1854169,EliteBook 6930p Notebook PC,,0,0,0,0
bluetooth headphones,3542361,Mini 2140 Notebook PC,,0,0,0,0
bluetooth headphones,1710197,2730p,,0,0,0,0
bluetooth headphones,3696065,ProBook 5310m Notebook PC,,0,0,0,0
bluetooth headphones,2053354,6730b,,0,0,0,0
bluetooth headphones,3521171,Mini 5101,,0,0,0,0
bluetooth headphones,1794225,6930p,,0,0,0,0
bluetooth headphones,1960604,Compaq 6730b Notebook PC,,0,0,0,0
bluetooth headphones,1576193,"Compaq 8710p Intel Core™2 Duo Processor T8300 2048M/250G 17"" WXGA+ DVD+/-RW DL WVST Bus Notebook PC",,0,0,0,0
bluetooth headphones,2058831,6930p,,0,0,0,0
bluetooth headphones,2977787,6930p,,0,0,0,0
bluetooth headphones,2170998,EliteBook 2530p Notebook PC (ENERGY STAR),,0,0,0,0
bluetooth headphones,2047224,EliteBook 2730p,,0,0,0,0
bluetooth headphones,4547381,620 Notebook PC,,0,0,0,0
bluetooth headphones,1350917,6910p,,0,0,0,0
bluetooth headphones,1240679,6910p,,0,0,0,0
bluetooth headphones,3334324,EliteBook 8530p Notebook PC (ENERGY STAR),,0,0,0,0
bluetooth headphones,1772835,Compaq 2230s Notebook PC,,0,0,0,0
bluetooth headphones,1710195,EliteBook 2530p Notebook PC,,0,0,0,0
bluetooth headphones,1983720,EliteBook 2530p Notebook PC,,0,0,0,0
bluetooth headphones,3663075,Compaq 615 Notebook PC,,0,0,0,0
bluetooth headphones,2047195,EliteBook 8530p Notebook PC,,0,0,0,0
bluetooth headphones,1993294,Compaq 6530b Notebook PC,,0,0,0,0
bluetooth headphones,1865389,"Compaq 2510p Intel Core™2 Duo Processor U7600 1024M/80G 12.1"" WXGA DVD+/-RW DL WVST Bus Notebook PC",,0,0,0,0
bluetooth headphones,3081266,EliteBook 8530p Notebook PC (ENERGY STAR),,0,0,0,0
bluetooth headphones,1716100,2530p,,0,0,0,0
samsung,77522648,Presidio Clear,,2,2,0,2
samsung,79526323,7189,,2,2,3,2
samsung,79526326,7196,,2,3,2,2
samsung,77798557,RAM-SKIN-SAM52,,2,2,0,2
samsung,4013793,MLT-D1042S,,3,3,3,3
samsung,460241,SCX-4521D3,,3,3,3,3
samsung,77498146,EZ-Roll'r,,3,2,2,2
samsung,77675077,8.81E+12,,3,3,3,3
samsung,1647894,CLX-W8380A,,3,3,3,3
samsung,818842,SCX-D4725A,,0,3,3,3
samsung,1278163,CLP-M350A,,3,3,3,3
samsung,77500157,EF-EA715,,3,3,3,3
samsung,2141128,MLT-D2082S,,3,3,3,3
samsung,77500156,EF-EG770,,3,3,3,3
samsung,4140553,JC96-03406B,,3,3,3,3
samsung,1590324,MLT-D2092S,,3,3,3,3
samsung,1562782,MLT-D1082S,,3,3,3,3
samsung,1647897,CLX-R838XC,,3,3,3,3
samsung,254129,CLP-510D5M,,3,3,3,3
samsung,1309974,ML-D2850B,,3,3,3,3
samsung,1309973,ML-D2850A,,3,0,3,3
samsung,77941197,EF-QG985,,3,3,3,3
samsung,77941209,EF-ZG980,,3,3,3,3
samsung,77657416,EF-NG980,,3,3,3,3
samsung,77941207,EF-ZG980,,3,3,3,3
samsung,77944553,EF-NG985,,3,3,3,3
samsung,1647901,CLX-R838XM,,3,3,3,3
samsung,1647895,CLX-R838XY,,3,3,3,3
samsung,465099,ML-D3050A,,3,3,0,3
samsung,254136,CLP-510D2C,,3,3,3,3
samsung,254134,CLP-510D2Y,,3,3,3,3
samsung,77941157,EF-KG985,,3,3,3,3
samsung,77143743,EF-QA207TTEGWW,,3,3,3,3
samsung,77941190,EF-ZG980,,3,0,3,3
samsung,77669843,EF-NG985,,3,3,3,3
samsung,3951094,ML-D3470B,,3,3,3,3
samsung,465098,ML-7300DA,,3,3,0,3
samsung,465100,ML-D3050B,,3,3,3,3
samsung,77941161,EF-KG988,,3,0,3,3
samsung,79062980,EF-BP610,,3,3,3,3
iphone 8,78872369,Wembley Palette,,3,2,3,0
iphone 8,78872349,Wembley Palette,,2,0,0,0
iphone 8,78872364,Wembley Palette,,2,3,0,2
iphone 8,78872377,Wembley Palette,,2,2,0,2
iphone 8,78872339,Wembley Palette,,2,3,0,3
iphone 8,3537784,Docking Entertainment System DC315/37,,0,0,0,0
iphone 8,78681240,102186,,0,0,0,0
iphone 8,78681243,102216,,0,0,0,0
iphone 8,4597411,DCM292/12,,0,1,0,0
iphone 8,78805348,102230,,0,0,0,0
iphone 8,78860414,"Wireless Car Charger - 15W, USB-C, Qi Compliant, Apple/Samsung, Windshield/Dash/Vent Phone Holder",,0,0,0,0
iphone xr,79524888,ClearCase iPhone XR,,0,0,2,0
iphone xr,78681243,102216,,0,0,0,0
iphone xr,78681240,102186,,0,0,0,0
iphone xr,78805348,102230,,0,0,0,0
iphone xr,78860414,"Wireless Car Charger - 15W, USB-C, Qi Compliant, Apple/Samsung, Windshield/Dash/Vent Phone Holder",,0,0,0,0
mouse,1659892,PS/2 M/M Keyboard/Mouse Cable 6ft,,0,0,0,0
mouse,1405078,70071503240,,0,0,2,0
mouse,1659451,USB to Dual PS/2 Keyboard/Mouse Adapter 1ft,,0,1,0,0
mouse,3459844,Standard Mouse USB,,3,3,3,3
mouse,91889,Mouse Wrist Pillow,,0,0,3,0
mouse,2663204,Bluetooth Laser Mouse,,3,3,3,3
mouse,458331,keyboard/mouse support,,0,0,0,0
mouse,52379,SINGLE SHEATH PS 2 KEY,,0,1,0,0
mouse,279860,06P4069,,0,3,3,3
mouse,4261066,Mouse M90,,3,3,3,3
mouse,3676831,Optical Mouse,,0,3,3,3
mouse,695844,Laser Mouse,,3,3,3,3
mouse,1661481,Trulink™ 2-Port VGA and USB Micro KVM with Audio,,0,0,0,0
mouse,282385,Gel Mouse Pad Blue,,2,0,0,0
mouse,3929210,ThinkPad USB Laser Mouse,,3,3,3,3
mouse,648718,keyboard/mouse/LCD connector,,0,0,0,0
mouse,4703509,Wireless Laser Mouse Pro,,3,3,3,3
mouse,39726,Kensington® Wrist Pillow® Mouse Wrist Rest - Black,,0,0,0,0
mouse,78685552,Marshmallow Mouse Triplets,,0,3,0,1
mouse,3484704,Notebook mouse SPM4900/10,,3,3,3,3
mouse,78685544,Marshmallow Mouse Baby,,3,0,3,1
mouse,480649,Ci65M Wireless Optical Mouse,,3,3,3,3
mouse,4142253,Mouse Mat in Bamboo,,0,0,3,0
mouse,441710,USB Optical 3-button Mouse,,3,3,3,3
mouse,803013,Anir Mouse Medium/Small Black,,3,3,3,3
mouse,332371,Comfort Gel Mouse Pad — Black,,0,1,0,0
mouse,87115,Expert Mouse® Wired Trackball,,3,3,3,3
mouse,122442,USB Optical 3-button Mouse,,3,3,3,3
mouse,694058,Replacement USB Mouse to PS/2 Adapter – F/M,,0,0,0,0
mouse,1929829,Voodoo Laser Gaming Mouse,,3,3,3,3
mouse,4148063,Wireless notebook mouse SPM6800/10,,3,3,3,3
mouse,3014450,K72334US,,3,3,3,3
mouse,120351,MX1000,,3,3,3,3
mouse,3484710,Wireless notebook mouse SPM7800/10,,3,3,3,3
mouse,1938384,SlimBlade™ Wireless Laser Mouse,,3,3,3,3
mouse,3484708,Wireless notebook mouse SPM6900/10,,3,3,3,3
mouse,3676830,Compact Optical Mouse,,3,3,3,3
mouse,558184,RJ316AA,,3,3,3,3
mouse,3466442,Performance Mouse MX,,3,3,3,3
mouse,3551757,Performance Mouse MX,,3,3,3,3
micro sd card,1993435,INCRMULTI,,0,0,0,0
micro sd card,78299385,8GB Class 10 Micro SDHC Card + Adapter,,3,3,2,3
micro sd card,78299397,32GB Class 10 U1 A1 V10 Micro SDXC Card + Adapter,,2,3,3,3
micro sd card,78299395,64GB U3 V30 A1 Micro SDXC Card CL10 UHD + Adapter,,3,3,3,3
micro sd card,78299383,128GB U3 V30 A1 Micro SDXC Card CL10 UHD + Adapter,,3,3,3,3
micro sd card,4548300,Multi-Card Reader/Writer,,0,0,0,0
micro sd card,77065748,P7-C1 Tempered Glass,,0,0,0,0
micro sd card,2122899,"USB-A Multi-Card Reader/Writer, 480 Mbps (USB 2.0), 60-in-1, Windows or Mac, Black, Blister",,2,0,0,0
micro sd card,3543600,Media Card Reader,,2,0,0,0
micro sd card,1311816,iPAQ 914c Business Messenger,,0,0,0,0
smart watch,130423,"50"" Pixel Plus 2 Flat TV",,0,0,0,0
smartphone,3429708,CL504,,0,0,0,0
smartphone,4016929,PRS-3SCREENPRO,,0,3,2,0
smartphone,49754,FA133A,,0,0,0,0
smartphone,1311581,FB019AA,,3,0,0,0
smartphone,635058,FA766AA,,0,0,0,0
smartphone,77943598,Phone and Tablet Stand - Universal - Multi Angle - Foldable - Black,,0,1,0,0
smartphone,2103368,DLA40110 For iPhone 3G Vent mount,,2,0,0,0
smartphone,79251889,"USB-C Docking Station with Clip - HDMI 4K, USB-A, SD/Micro SD, PD Charging 3.0, Thunderbolt 3, Gray",,0,0,0,0
smartphone,79526323,7189,,0,3,0,0
smartphone,79526326,7196,,0,0,0,0
smartphone,3782115,PowerPack DLM97469/17,,0,0,0,0
smartphone,77756580,130554,,0,0,0,0
smartphone,79283755,PAJA0014DE,,3,3,3,3
smartphone,79283756,PAHV0008DE,,3,3,3,3
smartphone,78860414,"Wireless Car Charger - 15W, USB-C, Qi Compliant, Apple/Samsung, Windshield/Dash/Vent Phone Holder",,0,0,0,0
external hard drive,2337746,External Hard Drive Enclosure,,3,3,3,3
external hard drive,4500878,3.5in 4 Drive eSATA RAID External Hard Drive Enclosure w/ Controller,,3,3,3,3
external hard drive,2098202,External USB CD/DVD R/RW Drive,,2,2,0,1
external hard drive,2337750,External HDD Enclosure,,3,3,3,3
external hard drive,4018906,USB to SATA External Hard Drive Docking Station for 2.5in SATA HDD,,2,0,0,0
external hard drive,1805780,43R2019,,3,3,3,3
external hard drive,2337742,SAT3520U2ER,,0,3,3,3
external hard drive,1654309,2.5in Black USB 2.0 External Hard Drive Enclosure for SATA HDD,,3,0,3,3
external hard drive,1128971,2.5in Silver USB 2.0 External Hard Drive Enclosure for SATA HDD,,3,0,1,3
external hard drive,3849586,2.5in USB SATA External Hard Drive Enclosure w/ Integrated USB cable,,3,0,3,3
external hard drive,509306,HD3000s Personal Media Drive,,3,3,3,3
external hard drive,3435390,3.5in eSATA USB Dual Removable SATA RAID External Hard Drive Enclosure,,3,0,3,3
external hard drive,4195380,2.5in Tool-less USB 2.0 to IDE SATA External Hard Drive Enclosure,,3,0,3,3
external hard drive,4674069,3.5in USB 3.0 SATA Hard Drive Enclosure w/ Fan,,3,0,3,3
external hard drive,1231459,Pocket Media Drive for PD1600,,3,3,3,3
external hard drive,1413527,3.5in Black USB 2.0 to IDE SATA External Hard Drive Enclosure,,3,3,0,3
external hard drive,2337711,SATADOCKU2,,3,0,3,3
external hard drive,3595485,2.5in Black eSATA USB External Hard Drive Enclosure for SATA HDD,,3,0,3,3
external hard drive,2321434,3.5in Black eSATA USB 2.0 to IDE SATA External Hard Drive Enclosure,,3,0,3,3
external hard drive,79583168,Encrypted Hard Drive Enclosure - Fingerprint Access - For 2.5” SATA,,3,0,3,3
external hard drive,886495,2.5in Silver USB 2.0 to IDE External Hard Drive Enclosure,,3,0,3,3
external hard drive,4071038,FreeAgent Go 640-GB,,3,3,3,3
external hard drive,1533064,StarTech.com 2.5in eSATA USB External Hard Drive Enclosure for SATA HDD - Storage enclosure - SATA-300 - 300 MBps - Hi-Speed USB / eSATA-300 - silver,,3,0,3,3
external hard drive,2170998,EliteBook 2530p Notebook PC (ENERGY STAR),,3,0,0,0
external hard drive,1459681,L7780,,3,0,0,0
external hard drive,2060356,rp5700 Point of Sale System,,0,0,0,0
external hard drive,4609666,2740p,,0,0,0,0
external hard drive,3796068,E709a,,0,0,0,0
external hard drive,3475135,Enterprise P3015d,,0,0,0,0
external hard drive,1200659,LaserJet P2015 Printer,,0,0,0,0
external hard drive,517033,Photosmart A717 Compact Photo Printer,,0,0,0,0
external hard drive,1985114,Color LaserJet CP1515n Printer,,0,0,0,0
external hard drive,513837,LaserJet 9050dn Printer,,0,0,0,0
chromebook,79165007,USB C to 3.5mm Audio Adapter - USB Type C to AUX Female Wired Headphone Jack w/32-bit DAC - Active USB C Digital Sound Card for Headset Audio Conference - Samsung S10 iPad Pro,,0,0,0,0
chromebook,79013604,NX.HBRAA.003,,3,3,3,3
chromebook,79353778,CB315-3HT-C3J0,,3,3,3,3
chromebook,77477470,C436FA-DS388T,,3,3,3,3
chromebook,77477474,C436FA-DS599T-W,,3,3,3,3
chromebook,79013606,R851TN-P4FF,,3,3,0,3
chromebook,79353781,CB315-3H-C5JS,,3,3,3,3
chromebook,78269751,11A G8 EE,,3,3,3,3
chromebook,77263650,14 G6,,3,3,3,3
chromebook,77263700,11 G8 EE,,3,3,3,3
chromebook,79013605,NX.HPXAA.003,,3,3,3,3
chromebook,77263695,11 G3 EE,,3,3,0,3
chromebook,77757344,500e,,3,3,3,3
huawei,77145616,51992767,,3,3,0,3
huawei,79524877,51993799,,3,3,3,3
huawei,4150377,E960,,3,3,3,3
huawei,77500501,FreeBuds 3 Red Edition,,3,3,3,3
huawei,77856452,P40 lite,,3,3,3,3
huawei,78531938,P40 lite E,,3,3,3,3
huawei,77384264,Band 4 Pro,,3,3,3,3
huawei,77856453,P40 lite,,3,3,3,3
huawei,78586548,Watch GT 2e,,3,3,3,3
huawei,78586712,Watch GT 2e,,3,3,3,3
huawei,78712152,Watch GT 2e,,3,3,3,3
huawei,78586644,Watch GT 2e,,3,3,3,3
huawei,79284190,8S,,3,3,3,3
huawei,79283963,8S,,3,3,3,3
huawei,77384277,Y6s,,3,3,3,3
huawei,78712245,P40,,3,3,3,3
huawei,78712239,P40,,3,3,3,3
huawei,77708520,Y6s,,3,3,3,3
huawei,77708521,Y6s,,3,3,3,3
huawei,77856450,P smart Pro,,3,3,3,3
huawei,77856454,P40 lite,,3,3,3,3
huawei,77856451,P smart Pro,,3,3,3,3
huawei,77262835,MateBook X Pro,,3,3,3,3
shoes,77854850,703106,,3,3,3,3
shoes,77854858,828311,,3,3,3,3
shoes,77127846,Deluxe Zomer Set 43cm,,0,0,0,0
shoes,77129498,Active Fiets Deluxe Set,,0,0,0,0
shoes,77129594,Little Cool kids-outfit 36cm,,0,0,0,0
shoes,77130250,829127,,0,0,0,0
shoes,77129609,827925,,0,0,0,0
shoes,77132911,828793,,0,0,0,0
backpack,2327777,TBB012US,,3,3,3,3
backpack,77290333,Cypress EcoSmart,,3,3,3,3
backpack,1178342,Groove Notebook Backpack CVR600,,3,3,3,3
backpack,77189072,4X40X54258,,3,3,3,3
backpack,77380633,TBB58802GL,,3,3,3,3
backpack,77290300,Cypress,,3,3,3,3
backpack,3610690,Simply Portable SP25 15.6” Laptop Backpack,,3,3,3,3
backpack,664467,EZ141AA,,3,0,3,3
backpack,77868238,Cypress EcoSmart,,3,3,3,3
backpack,1265414,Performance Backpack,,3,3,3,3
backpack,78106865,GM1720PM,,3,3,3,3
backpack,77290337,Cypress Eco,,3,3,3,3
backpack,95726,"Saddlebag Sport Laptop Backpack - 17""/43.3cm",,3,3,3,3
backpack,3364636,17” Groove Backpack,,3,3,3,3
backpack,79358203,Urban Convertible,,3,2,3,3
backpack,1178546,"15.6"" Revolution Checkpoint-Friendly Backpack",,3,3,3,3
backpack,324221,TET005EU,,3,3,3,3
backpack,254830,TCB001EU,,3,3,3,3
backpack,128957,TCG650,,3,3,3,3
backpack,2707549,TBC-307,,3,3,3,3
backpack,271526,Contour™ 15.6'' Laptop Backpack- Black,,3,3,3,3
backpack,2922390,Spruce EcoSmart Backpack,,3,3,3,3
backpack,1178667,"17"" XL Notebook Backpack",,3,3,3,3
backpack,673561,RU350AA,,3,1,3,3
backpack,1647350,Basic Backpack,,3,3,3,3
backpack,1418564,Corporate traveler backpack,,3,3,3,3
backpack,1377488,CUCT02BEU,,3,3,3,3
backpack,77868260,Cypress,,3,3,3,3
backpack,78314451,Cypress,,3,3,3,3
backpack,664468,Red and Black Nylon Backpack,,3,3,3,3
backpack,476200,TSB700EU,,3,3,3,3
backpack,3539039,AT887AA,,3,3,3,3
backpack,77193731,AA352186,,3,3,3,3
backpack,77193727,AA451815,,3,3,3,3
backpack,4567968,"Slim Laptop Backpack 15.6"" Black",,3,3,3,3
backpack,343334,TSB023EU,,3,3,3,3
backpack,77105943,KEYBP-1116,,3,3,3,3
backpack,43201,TSB212,,3,3,3,3
backpack,78314436,Safire Plus,,3,3,3,3
backpack,74200,CN600,,3,3,3,3
playstation 4,77122361,PlayStation 4 Slim Playstation Hits,,3,3,3,2
playstation 4,77148781,Dualshock 4 Back Button Attachment,,0,0,0,0
playstation 4,78511057,PlayStation 4 Pro 1TB,,3,3,3,3
playstation 4,78690828,"Dreams, PS4",,3,3,3,2
playstation 4,78826421,Days Gone - Special Edition,,3,3,3,2
playstation 4,77459581,Dreams,,1,3,3,3
playstation 4,77108032,PlayStation 4 + Dualshock 4 + FIFA 20 + Voucher,,3,3,3,2
earbuds,3663889,Notebook headset SHM3100U/10,,3,0,3,3
smartwatch,77856472,SW-350,,3,3,3,3
smartwatch,78432925,SW-510BLACK,,3,3,3,3
smartwatch,79550421,Galaxy Watch Active2,,3,2,3,3
smartwatch,77382335,Galaxy Watch Active2,,3,3,3,3
smartwatch,78586548,Watch GT 2e,,3,3,3,3
smartwatch,78586712,Watch GT 2e,,3,3,3,3
smartwatch,78712152,Watch GT 2e,,3,3,3,3
smartwatch,79547855,Galaxy Watch Active,,3,3,3,3
smartwatch,78586644,Watch GT 2e,,3,3,3,3
smartwatch,79550429,Galaxy Watch Active2,,3,3,3,3
smartwatch,77382280,Galaxy Watch Active2,,3,3,3,3
smartwatch,77773285,Galaxy Watch Active 2,,3,3,3,3
notebook,2274095,NC2003SR,,2,3,0,2
notebook,639328,Notebook QuickDock,,3,0,1,0
notebook,1113175,SurgeArrest Notebook,,3,3,0,0
notebook,120239,TAR300,,0,0,3,0
notebook,1178511,Messenger Notebook Case,,0,3,0,0
notebook,4204999,Notebook USB speakers SPA4210/10,,3,0,0,0
notebook,2977883,Espresso Notebook Sleeve,,0,0,3,0
notebook,2684109,Universal Notebook Stand,,3,0,2,0
notebook,1681635,SlimFit Notebook Sleeve,,0,0,0,0
notebook,3718468,NS09 Notebook Battery,,0,0,0,0
notebook,1638230,530 Notebook PC,,3,3,3,3
notebook,1178339,CVR200 Notebook Slip Case,,0,0,2,0
notebook,1178667,"17"" XL Notebook Backpack",,0,0,0,0
notebook,1686261,Compaq 6730s Notebook PC,,3,3,3,3
notebook,3669757,Compaq 615 Notebook PC,,3,3,3,3
notebook,1568502,Compaq 6720s Notebook PC,,3,3,3,3
notebook,1690848,EliteBook 6930p Notebook PC,,3,3,3,3
notebook,4204584,ProBook 4520s Notebook PC,,3,3,3,3
notebook,576075,Compaq nx9420 Notebook PC,,3,3,3,3
notebook,854876,Compaq nc6400 Notebook PC,,3,3,3,3
notebook,3324300,Compaq 610 Notebook PC,,3,3,3,3
notebook,1690843,Compaq 6730s Notebook PC,,3,3,3,3
notebook,4707930,ProBook 5310m Notebook PC,,2,3,3,3
notebook,1459227,Compaq 8510p Notebook PC,,3,3,3,3
notebook,274603,Compaq nx6110 Notebook PC,,3,3,3,3
notebook,1665422,Compaq 6735s Notebook PC,,3,3,3,3
notebook,883318,Compaq nc4400 Notebook PC,,3,3,3,3
notebook,4204487,ProBook 6545b Notebook PC,,3,3,3,3
notebook,2101948,G60-215EM Notebook PC,,3,3,0,3
notebook,2304022,Notebook QuickDock,,3,3,0,0
notebook,292713,Compaq nc6120 Notebook PC,,3,3,3,3
notebook,1760222,Compaq 6730b Notebook PC,,3,3,3,3
notebook,1438185,Compaq 6710b Notebook PC,,3,3,3,3
notebook,321027,Compaq nc6120 Notebook PC,,3,3,3,3
notebook,1383214,Contour Balance Notebook Case,,0,0,2,0
notebook,877072,Compaq 6910p Notebook PC,,3,3,3,3
notebook,923739,Compaq 8510p Notebook PC,,3,3,3,3
notebook,1861851,Compaq 6910p Notebook PC,,3,3,3,3
notebook,2111692,Compaq 2510p Notebook PC,,3,3,3,3
notebook,3885201,Compaq 6530b Notebook PC,,3,3,3,3
iphone 11,78805348,102230,,0,0,0,0
iphone 11,78860414,"Wireless Car Charger - 15W, USB-C, Qi Compliant, Apple/Samsung, Windshield/Dash/Vent Phone Holder",,0,0,0,0
power bank,77522662,PowerCore+ 26800mAh & PowerPort+,,3,3,3,3
power bank,78314291,"Portable Wireless Charging Power Bank - 10,000 mAh, Qi Certified, Apple and Samsung Compatible, Black",,3,3,3,3
power bank,78314303,"Portable 20,100mAh 3-Port Mobile Power Bank USB Battery Charger - Lithium-Ion, USB-IF, Black",,3,3,3,3
power bank,78849451,"Portable Charger - 2x USB-A, USB-C with PD Charging, 10,050mAh Power Bank, Lithium-Ion, USB-IF, Black",,3,3,3,3
